nameId,rat1,rat2,var1,var2,Part
2.0,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1
5.0,2.0,2.5,0.0,0.0,1
6.0,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1
1.0,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1
