trial,trialOnset,leftId,rightId,ratL,ratR,frame,trialOnsetTim,trialSnd1Tim,trialSnd2Tim,trialThinkTime,trialRespTime,trialEnd,choice,choiceTime,primerSound
0.0,25.317444961000092,2.0,6.0,-1.0,-1.0,2.0,0.016364279000299575,1.0663080340000306,1.5675256810000064,3.510837162000371,7.5114951410000685,16.012845584999923,1.0,8.029781358000037,2.0
1.0,41.33204316799993,1.0,6.0,-1.0,-1.0,1.0,0.01384878299995762,1.0536289010001383,1.554973359000087,3.5144732990002012,7.515225594000185,16.016270376000193,-1.0,10.157260134999888,1.0
2.0,57.34994964099997,6.0,1.0,-1.0,-1.0,1.0,0.014250462999825686,1.0546203389999391,1.5557032020001316,3.5152036300000873,7.516225071000008,16.000829627999792,1.0,8.051092344999688,1.0
3.0,73.35253740100006,6.0,2.0,-1.0,-1.0,2.0,0.014319240000077116,1.0532812920000652,1.5545539390000158,3.5144725280001694,6.515422753000166,14.01617876499995,-1.0,7.016416296999978,2.0
4.0,87.37022208100007,1.0,2.0,-1.0,-1.0,2.0,0.013615332999961538,1.0544655329999841,1.5548902709997492,3.5153975959997297,6.516022535000047,14.000074467999639,-1.0,7.000829865000014,2.0
5.0,101.37171112900023,1.0,6.0,-1.0,-1.0,2.0,0.013160267999865027,1.0558346220000203,1.5570474790001754,3.514588859000014,7.516127711000081,16.00053991599998,-1.0,7.934538997000345,2.0
6.0,117.37394195300021,6.0,1.0,-1.0,-1.0,1.0,0.014291174999925715,1.0539823649996833,1.5545708029999332,3.5047397029998137,6.515400558999772,14.000541046999842,1.0,7.033905641000274,2.0
7.0,131.3763878310001,2.0,1.0,-1.0,-1.0,2.0,0.013717855000322743,1.0535291999999572,1.5547874390003926,3.514496075000352,8.515819528000065,18.016799724000066,1.0,9.06713377999995,2.0
8.0,149.39833070600025,5.0,2.0,-1.0,-1.0,1.0,0.015104567999969731,1.0511317039999994,1.5523315569998886,3.5112297340001533,8.512628622000193,18.013647496999965,-1.0,9.131012604000261,2.0
9.0,167.413815248,2.0,1.0,-1.0,-1.0,2.0,0.01346614000021873,1.0537069500001053,1.5548953369998344,3.5148048310002196,8.51575437800011,18.016834329000176,1.0,9.016968022000128,1.0
10.0,185.43251695400022,6.0,5.0,-1.0,-1.0,2.0,0.014601973000026192,1.0537043150002319,1.555175531000259,3.514775183999973,8.515819147000002,18.000923970000258,-1.0,9.050206181999783,1.0
11.0,203.43491693800024,2.0,1.0,-1.0,-1.0,1.0,0.01256012700014253,1.0540876700001718,1.5553543649998574,3.5145260119998056,6.515540423999937,14.000094076000096,1.0,7.067074474000037,1.0
12.0,222.45164322000028,1.0,2.0,-1.0,-1.0,2.0,0.012550754000130837,1.0732701390002148,1.5744690360002096,3.500187298000128,8.501448117000109,18.00204660600002,-1.0,8.936123397000301,1.0
13.0,240.45554153900002,2.0,1.0,-1.0,-1.0,1.0,0.013753194999935658,1.0548352480000176,1.556073572999594,3.515375312999822,7.515490044999751,16.000421209999786,1.0,8.168048591000115,2.0
14.0,256.4575153139999,1.0,5.0,-1.0,-1.0,1.0,0.0130274529997223,1.053996635999738,1.5552976019998823,3.514860101999602,6.515913182999611,14.000091639999937,-1.0,7.083406902999741,2.0
15.0,270.4624700479999,6.0,2.0,-1.0,-1.0,1.0,0.014385452999704285,1.0514356660000885,1.5527708539998457,3.5117326529998536,6.5127520379996895,14.01325012999996,-1.0,7.04755650900006,1.0
16.0,284.4776332880001,1.0,2.0,-1.0,-1.0,1.0,0.013283637999847997,1.054304590999891,1.5555915079999068,3.51526782000019,8.516336448999937,18.001023536000048,-1.0,9.401458244999958,1.0
17.0,302.4811027609999,2.0,6.0,-1.0,-1.0,2.0,0.013938578000306734,1.0531509940001342,1.554405756000051,3.513789953000014,7.514738562000275,16.01488534100008,1.0,8.182885382999757,1.0
18.0,318.49773792099995,1.0,2.0,-1.0,-1.0,1.0,0.013189241999953083,1.0552366490001077,1.5564884380000876,3.515548605999811,7.516731502999846,16.00079331200004,-1.0,8.301802478999889,2.0
19.0,334.500072241,5.0,1.0,-1.0,-1.0,2.0,0.013110589999996591,1.0551203830000304,1.5559823930002494,3.5152295880002384,8.516086218000055,18.00106274100017,-1.0,9.21806386199978,2.0
20.0,352.5031172680001,5.0,2.0,-1.0,-1.0,2.0,0.013445414999750938,1.055023945999892,1.5562647500000821,3.514723369999956,6.515615152000009,14.015977311999904,-1.0,6.965942283000004,1.0
21.0,366.5209073780002,1.0,5.0,-1.0,-1.0,2.0,0.012958325999989029,1.0543700240000362,1.5556129040000997,3.5150488079998468,7.51578676500003,16.01700373499989,-1.0,8.000939091999953,1.0
22.0,382.539618496,2.0,6.0,-1.0,-1.0,1.0,0.014248062999740796,1.054661768999722,1.5559514729998227,3.5149875570000404,7.5161512929998935,16.00010141299981,1.0,7.917902797999886,2.0
23.0,398.54172773100026,1.0,5.0,-1.0,-1.0,1.0,0.013744965000114462,1.054270256000109,1.5554893070002436,3.5149334430002455,6.515918000000056,14.000271625000096,-1.0,7.100163835999865,1.0
24.0,417.55884426800003,6.0,5.0,-1.0,-1.0,1.0,0.013558566000028804,1.0727900960000625,1.5740313320002315,3.500106920000235,8.50144817499995,18.002323955000065,-1.0,8.902667271000155,2.0
25.0,435.5636526110002,6.0,5.0,-1.0,-1.0,1.0,0.013986530999773095,1.0538474989998576,1.5551605689997814,3.5140744209998047,8.515626127999894,18.016621588999897,-1.0,9.049609990000135,1.0
26.0,453.582307699,1.0,5.0,-1.0,-1.0,2.0,0.01353042299979279,1.0535846909997417,1.5548797659998854,3.5142014739999468,6.515116170000056,14.016019051000058,-1.0,7.000438088999999,2.0
27.0,467.5999398080003,1.0,6.0,-1.0,-1.0,1.0,0.013345008000214875,1.0548887560003095,1.5560940850000406,3.5149157280002328,6.515808660000403,14.000044059000174,-1.0,7.0673626689999764,2.0
28.0,481.6018679869999,6.0,1.0,-1.0,-1.0,2.0,0.014099121000072046,1.0535039310002503,1.5547857050000857,3.5150731100002304,6.515493145000164,14.01669378500037,1.0,6.967027993000102,2.0
29.0,495.62025973400023,5.0,6.0,-1.0,-1.0,1.0,0.027106372000162082,1.0707811890001722,1.572049244000027,3.5146850310002264,6.515485603999878,14.000070081000104,1.0,6.900502579999738,1.0
30.0,509.62566463400026,2.0,6.0,-1.0,-1.0,1.0,0.013970059000257606,1.0504107040001145,1.5513182020004024,3.510896625999976,7.512005787000362,16.013157597000372,1.0,8.029472656999587,1.0
31.0,525.6413797509999,6.0,2.0,-1.0,-1.0,1.0,0.01412510599993766,1.0533001670000885,1.5544797659999858,3.514686440999867,7.515007020999747,16.01587005600004,-1.0,8.033706338999764,2.0
32.0,541.662430421,1.0,6.0,-1.0,-1.0,2.0,0.013857747999736603,1.0506262879998758,1.551865300999907,3.5117480399999295,8.512192722999771,18.013597448999917,-1.0,9.247518096000022,1.0
33.0,559.6775928070001,5.0,2.0,-1.0,-1.0,1.0,0.013876851000077295,1.0546091460000753,1.5558889240001008,3.5154109750001226,7.516142419000062,16.00060520499983,-1.0,8.133808357999897,1.0
34.0,575.6804232280001,5.0,2.0,-1.0,-1.0,2.0,0.014549691999945935,1.0532689550000214,1.5544084580001254,3.514394347999769,6.514962367999942,14.016466823999963,-1.0,7.183449775000099,2.0
35.0,589.6990017030002,5.0,1.0,-1.0,-1.0,1.0,0.013515895000182354,1.0533786500000133,1.5546136180000758,3.5140174820003267,7.515236919000017,16.01578706500004,1.0,7.983307398999841,1.0
36.0,610.732187995,6.0,2.0,-1.0,-1.0,2.0,0.013250941000023886,1.0723121699998046,1.5735119159999158,3.500482418000047,8.500433193999925,18.00158159600005,-1.0,8.886348267999892,1.0
37.0,628.7415471929999,5.0,1.0,-1.0,-1.0,2.0,0.014123486999778834,1.048462580999967,1.5497530699999515,3.5093613340000047,6.510657950999757,14.011832967999908,1.0,8.379297253000004,1.0
38.0,642.7551163120002,5.0,1.0,-1.0,-1.0,1.0,0.013077548000183015,1.054370500999994,1.5555825260003076,3.5145489840001574,8.515412133000154,18.017036161000306,1.0,9.00054328899978,2.0
39.0,660.776873413,2.0,5.0,-1.0,-1.0,1.0,0.013897988999815425,1.0509461219999139,1.5521661759999006,3.511586616999921,7.512726948999898,16.013652571999955,1.0,7.9976750800001355,2.0
40.0,676.79234357,5.0,6.0,-1.0,-1.0,1.0,0.014296357000148419,1.054465448999963,1.555795763000333,3.5147818210002697,8.515544113000033,18.00008974299999,1.0,9.233213015999809,2.0
41.0,694.7941162440002,2.0,5.0,-1.0,-1.0,2.0,0.013431326000045374,1.0543661599999723,1.5556167730001107,3.5151028929999484,6.515925368999888,14.017196098000113,1.0,6.967134591000104,2.0
42.0,708.8130059810001,2.0,5.0,-1.0,-1.0,1.0,0.012895829000171943,1.053586851000091,1.5549100399998679,3.51441749300011,8.51601041899994,18.017125709000084,1.0,8.967301872000007,1.0
43.0,726.8345625950001,6.0,5.0,-1.0,-1.0,2.0,0.013823005000176636,1.0510163320000174,1.5523299310002585,3.5119175320000977,7.512920608000059,16.014440508999996,-1.0,8.514329352999994,2.0
44.0,742.851007276,2.0,5.0,-1.0,-1.0,2.0,0.013498875000095722,1.0528114180001467,1.5539892530000543,3.5140522870001405,6.515084770000158,14.015602169999966,1.0,7.1169311599996945,1.0
45.0,756.8686853260001,5.0,6.0,-1.0,-1.0,2.0,0.013411227000233339,1.0537060500000734,1.5550255570001354,3.515064201000314,8.516116809000323,18.00054134000038,1.0,9.117350336000072,1.0
46.0,774.870954427,6.0,1.0,-1.0,-1.0,2.0,0.013353991000258247,1.054006859999845,1.55522176400018,3.514388842000244,8.51574981900012,18.00025228000004,1.0,9.10079114500013,1.0
47.0,792.8734587560002,5.0,6.0,-1.0,-1.0,2.0,0.014283911000347871,1.0533364730003996,1.5545468720001736,3.514350435000324,7.51541754300024,16.016096363000088,1.0,8.067385380999895,2.0
