trial,trialOnset,leftId,rightId,ratL,ratR,frame,trialOnsetTim,trialSnd1Tim,trialSnd2Tim,trialThinkTime,trialRespTime,trialEnd,choice,choiceTime,primerSound
17.0,304.1920216410001,6.0,5.0,-1.0,-1.0,1.0,0.015374996999980794,1.0514002070001425,1.5526491020000321,3.5120059360001505,8.513463583999965,18.014645372000132,-1.0,8.948018826999942,1.0
18.0,322.21198098800005,5.0,6.0,-1.0,-1.0,2.0,0.014244135999888385,1.0503225759998713,1.551564331999998,3.511220016999914,6.512064389999978,14.012563638000074,-1.0,6.9811002149999695,1.0
19.0,336.2267904150001,2.0,1.0,-1.0,-1.0,2.0,0.012849246000087078,1.0542811590000838,1.5555661430000782,3.51479094299998,7.515807816000006,16.000348652000184,-1.0,8.016710228000193,1.0
20.0,352.234190529,1.0,5.0,-1.0,-1.0,1.0,0.013732666000123572,1.0478727419999814,1.5491861990001325,3.508968696000011,7.510490938999965,16.011893395000016,-1.0,8.812111271000049,2.0
21.0,368.247978849,5.0,2.0,-1.0,-1.0,1.0,0.013222889000189753,1.0532384960001764,1.5545431440000357,3.514170952000086,7.51542772300013,16.015759489000175,1.0,7.966631271000097,2.0
22.0,384.2659890300001,6.0,1.0,-1.0,-1.0,2.0,0.014180367000108163,1.053297319000194,1.5546028640001168,3.5148443760001555,7.5161551000001054,16.000308881000137,-1.0,7.91743150100001,1.0
23.0,400.268169835,2.0,6.0,-1.0,-1.0,2.0,0.014111776999925496,1.0541209999998955,1.5554299599998558,3.514770320999787,7.51580312499982,16.016882458999817,1.0,8.000845718999926,1.0
24.0,421.3021224680001,6.0,2.0,-1.0,-1.0,2.0,0.013031621999971321,1.0557051149999097,1.5568569600000046,3.516184394999982,8.501000799999929,18.001555948000032,-1.0,8.836116743000048,2.0
25.0,439.3059794810001,2.0,5.0,-1.0,-1.0,1.0,0.01365006900005028,1.0540308279998953,1.5553302880000501,3.51498965199994,8.515858060000028,18.000321572000075,-1.0,8.850510228000076,1.0
26.0,457.30829055899994,5.0,6.0,-1.0,-1.0,1.0,0.01436485499993978,1.0541694209998695,1.5553594429998157,3.514565151999932,7.515698039999961,16.016838935999886,1.0,8.10009280600002,1.0
27.0,473.3274372640001,2.0,1.0,-1.0,-1.0,1.0,0.014343085999826144,1.053281934999859,1.5545460539999567,3.514189661999808,7.515089558,16.01565213599997,1.0,8.033074536999948,1.0
28.0,489.34550753400003,6.0,1.0,-1.0,-1.0,1.0,0.014894634000029328,1.0536124449999988,1.5548919299999397,3.514685560999851,6.515650873999903,14.016021780999836,1.0,6.900771974999998,2.0
29.0,503.363890354,6.0,2.0,-1.0,-1.0,1.0,0.01572558500015475,1.0539079380000658,1.555198080000082,3.514730775999851,7.515230191000228,16.000362515000234,1.0,8.000983543000075,2.0
30.0,519.3661957940001,5.0,2.0,-1.0,-1.0,2.0,0.013089854000099876,1.0531466339998588,1.553745605000131,3.514283835000242,6.515037374000258,14.015824601000077,-1.0,7.033190456999819,1.0
31.0,533.3876676410002,1.0,6.0,-1.0,-1.0,1.0,0.01439174200004345,1.0509055620000254,1.5522491880001326,3.511093794000317,6.512036827999964,14.013091756999984,-1.0,6.996881626999766,1.0
32.0,547.403239728,5.0,1.0,-1.0,-1.0,2.0,0.013876769000034983,1.0526503940000111,1.553872722000051,3.5138177530002395,6.514700359000017,14.015504785999838,-1.0,7.5666173449999405,1.0
33.0,561.4248445659998,2.0,1.0,-1.0,-1.0,2.0,0.014037479999842617,1.050136853999902,1.5514391149999938,3.5109911980002835,8.511415251000017,18.037951131000227,-1.0,8.896696101000089,2.0
34.0,579.465715822,1.0,5.0,-1.0,-1.0,2.0,0.013871052000013151,1.0442358450000029,1.5449964899999031,3.505335156000001,6.50611737600002,14.006979588999911,1.0,6.958209163999982,2.0
35.0,593.4781312950001,5.0,1.0,-1.0,-1.0,2.0,0.013787213999876258,1.0505461029997605,1.5518288799999027,3.511268032999851,8.512326301999565,18.013167498999792,-1.0,8.58105918299998,2.0
36.0,611.493664203,1.0,2.0,-1.0,-1.0,2.0,0.01383745800012548,1.054350570999759,1.5556631989998095,3.51470779400006,8.515618158000052,18.000238125000124,1.0,9.050624171000436,2.0
37.0,629.4958718670002,5.0,2.0,-1.0,-1.0,1.0,0.013489415000094596,1.053716760000043,1.5549971969999206,3.514699022000059,6.515502928999922,14.01673463599991,1.0,7.067039419000139,2.0
38.0,643.5146522299999,1.0,2.0,-1.0,-1.0,1.0,0.013065032999747928,1.0530436639996879,1.5543147710000085,3.5142843579997134,7.515041746999941,16.015631783999652,-1.0,7.866987236999648,2.0
39.0,659.5327079000001,6.0,1.0,-1.0,-1.0,2.0,0.013842503999967448,1.0538919789996726,1.5551565549999395,3.514914455000053,7.515733236999949,16.000252577000083,-1.0,8.083967723000114,2.0
40.0,675.5349729349998,6.0,5.0,-1.0,-1.0,2.0,0.014049457000055554,1.0540358690000176,1.5553522639997936,3.5147566480000023,7.515609446999861,16.016888176000066,1.0,7.8670358949998445,2.0
41.0,691.5540778450002,2.0,5.0,-1.0,-1.0,1.0,0.013666356000157975,1.0527086170000075,1.5539806410001802,3.5140336869999373,6.514825538999958,14.01559306099989,-1.0,7.399652782999965,1.0
42.0,705.5721135239999,6.0,5.0,-1.0,-1.0,1.0,0.01418776499986052,1.0534228789997542,1.5546492029998262,3.5145446490000722,7.515206560000024,16.016088640999897,-1.0,7.950128680999569,1.0
43.0,721.5909265359999,5.0,1.0,-1.0,-1.0,1.0,0.013222310000401194,1.052905529000327,1.5543832170001224,3.5143279769999936,7.515200155000002,16.01613304400007,-1.0,10.800632805000077,2.0
44.0,737.609604302,1.0,5.0,-1.0,-1.0,2.0,0.013545015000090643,1.05306616200005,1.554277275000004,3.514288125999883,8.51504413199973,18.016173350999907,1.0,8.832923304999895,1.0
45.0,755.6284253050001,2.0,5.0,-1.0,-1.0,2.0,0.014288713000041753,1.053235147000123,1.5545026179997876,3.5137646719999793,8.514980453000135,18.000171192999915,1.0,8.983465326999976,1.0
46.0,773.633661569,6.0,5.0,-1.0,-1.0,2.0,0.013746257000093465,1.0497922290001043,1.5510159380000914,3.510949774000437,7.51184077400012,16.01261965399999,1.0,7.913148952000029,1.0
47.0,789.6487855480002,1.0,5.0,-1.0,-1.0,1.0,0.013550828999996156,1.0537413049996758,1.5550235759997122,3.514517770999646,6.514976981000018,14.016375628999867,-1.0,6.73377500100014,1.0
48.0,808.6817144210002,1.0,5.0,-1.0,-1.0,2.0,0.013251798000055715,1.0563849050004137,1.55768895600022,3.5003786610000134,8.501705073000267,18.002976761000355,1.0,9.119651771999997,1.0
49.0,826.6872889869999,1.0,6.0,-1.0,-1.0,2.0,0.014773998000237043,1.052555649000169,1.5538134510002237,3.513588276000064,8.514978990000145,18.016071165000085,1.0,9.049282174999917,1.0
50.0,844.7060483160001,2.0,6.0,-1.0,-1.0,1.0,0.013887707999856502,1.0525028479996763,1.5537227079998956,3.5141640859997096,8.51502015699998,18.015883265999946,-1.0,8.83377945500024,2.0
51.0,862.7278388520001,2.0,6.0,-1.0,-1.0,1.0,0.014118664999841712,1.0496597979999933,1.5509683919999588,3.511189558999831,7.5118430669999725,16.01315258900013,-1.0,8.01379024300013,1.0
52.0,878.7437202510002,5.0,2.0,-1.0,-1.0,2.0,0.01346345999991172,1.0528306369997154,1.5530418979997194,3.5139462359998106,7.514821136000137,16.015828462999707,-1.0,7.899773457000265,2.0
53.0,894.7621296569998,1.0,2.0,-1.0,-1.0,2.0,0.01351662499973827,1.052424372999667,1.553719543999705,3.51345526599971,8.515000862999841,18.015813034000075,1.0,8.800348017000033,1.0
54.0,912.7807027430001,2.0,6.0,-1.0,-1.0,1.0,0.013847425000221847,1.0533147440000903,1.554818565000005,3.5141654160001963,8.515397697000026,18.000268839,-1.0,9.017013889999816,2.0
55.0,930.7831419659999,2.0,1.0,-1.0,-1.0,1.0,0.013617424000130995,1.052541207000104,1.5537662830001864,3.514160617000016,6.514964321000207,14.015772218000166,1.0,6.867220680999708,2.0
56.0,944.8015782760001,6.0,1.0,-1.0,-1.0,1.0,0.014305025999874488,1.05313278299991,1.554270218000056,3.5137672350001594,6.51477186000011,14.015220304000195,1.0,6.88295000800008,1.0
57.0,958.8194440780001,6.0,1.0,-1.0,-1.0,1.0,0.013875405999897339,1.0538952609999797,1.5550488519997998,3.514380517999598,8.515773599999648,18.01634732499997,-1.0,8.766927316999954,2.0
58.0,976.838655922,5.0,1.0,-1.0,-1.0,1.0,0.014059419000204798,1.0531331639999735,1.5544229000001906,3.513956521000182,6.514938836000056,14.01583308599993,1.0,7.016296410999985,1.0
59.0,990.8566688799999,6.0,1.0,-1.0,-1.0,2.0,0.01410423700008323,1.0537257239998326,1.5550099110000701,3.514404554000066,6.515193287999864,14.016521876999832,-1.0,6.882696987000145,1.0
60.0,1004.8756205689999,1.0,6.0,-1.0,-1.0,1.0,0.014443185000345693,1.0532465710002725,1.5545247030004248,3.5138250770000923,8.514875576000122,18.016214611000123,-1.0,8.849071768000158,2.0
61.0,1022.8942878770001,2.0,5.0,-1.0,-1.0,2.0,0.014108897000369325,1.0529622830003973,1.554188828000406,3.5137345279999863,6.514682266000364,14.015419167000346,-1.0,7.049795670000094,2.0
62.0,1036.9122715320002,6.0,5.0,-1.0,-1.0,1.0,0.013788283999929263,1.0535610229999293,1.5548535999996602,3.5142656329999227,8.515393114999824,18.016919607999625,-1.0,8.95051278300025,2.0
63.0,1054.9318506480001,2.0,6.0,-1.0,-1.0,2.0,0.014547805999882257,1.0533183219999955,1.5545229720000862,3.5138550400001805,7.514698053999837,16.01541235600007,1.0,7.882002865000231,2.0
64.0,1070.9528299280003,2.0,6.0,-1.0,-1.0,2.0,0.014485240999874804,1.0503754829996979,1.5517016599997078,3.5111810429998513,6.511906776999695,14.01309967599991,1.0,7.013948341000287,2.0
65.0,1084.968918401,1.0,6.0,-1.0,-1.0,2.0,0.013740696999775537,1.0526031290000901,1.5538227779998124,3.513311399000031,8.514825702000053,18.015846724999847,1.0,9.066049582000232,2.0
66.0,1102.9906647999999,5.0,1.0,-1.0,-1.0,2.0,0.013343510999675345,1.0490407239999513,1.5502445769998303,3.5105089819999193,6.5112194769999405,14.01212042799989,-1.0,6.9126721530001305,1.0
67.0,1117.0055944940002,1.0,6.0,-1.0,-1.0,2.0,0.015760217999741144,1.0531949989999703,1.5544759099998373,3.5141812309998386,7.514967307999996,16.015861527999732,1.0,7.983110705999934,1.0
68.0,1133.027283521,5.0,1.0,-1.0,-1.0,2.0,0.014161720000174682,1.0502052550000371,1.551487069000359,3.5111315760000252,8.512162630000148,18.012869388000126,-1.0,9.213631661000363,2.0
69.0,1151.042720835,6.0,2.0,-1.0,-1.0,2.0,0.014115387000401824,1.0541293290002614,1.5553252770000654,3.5146991670003445,7.515335538000272,16.000010836,1.0,8.583331700000144,1.0
70.0,1167.0455127890002,2.0,1.0,-1.0,-1.0,1.0,0.013783821999822976,1.0524348189997,1.5537348259999817,3.513353628999994,6.5136756279998735,14.015103635999822,1.0,7.333488532000047,2.0
71.0,1181.062858521,6.0,2.0,-1.0,-1.0,1.0,0.014427214000079402,1.0537145429998418,1.554226338999797,3.514903962000062,7.515257913999903,16.00037055299981,1.0,8.083981857999788,1.0
72.0,1202.079814123,1.0,6.0,-1.0,-1.0,1.0,0.013623181000184559,1.0559094430000187,1.5571886030002133,3.50012651499992,8.501094906000162,18.001994212000227,-1.0,8.785184365000077,1.0
73.0,1220.084351965,1.0,2.0,-1.0,-1.0,1.0,0.013412326999969082,1.0533681169999909,1.5546293739998873,3.514715129999786,6.515512526999828,14.016387688999657,-1.0,6.900440754000101,1.0
74.0,1234.1030667520001,1.0,2.0,-1.0,-1.0,1.0,0.01375091899990366,1.0527558869998757,1.553968303000147,3.5143609609999658,8.51514819499971,18.000105460999748,-1.0,9.050459094999951,1.0
75.0,1252.1091539400002,2.0,1.0,-1.0,-1.0,1.0,0.012965605000317737,1.049135877000026,1.550434819000202,3.5103369860003113,8.511721967000085,18.012735369999973,1.0,9.095818061000045,1.0
76.0,1270.124753461,5.0,6.0,-1.0,-1.0,2.0,0.013497325000116689,1.0524494610003785,1.5537355210003625,3.513489299000412,8.514570912000181,18.015868149000198,-1.0,8.983096186000239,1.0
77.0,1288.1434950660002,2.0,5.0,-1.0,-1.0,1.0,0.014082844999848021,1.0522897129999365,1.5536045869998816,3.5138960019999104,6.514306547999695,14.015061315999901,-1.0,6.81688873200028,2.0
78.0,1302.1609002880002,6.0,2.0,-1.0,-1.0,2.0,0.013903715999731503,1.0536165459998301,1.5548181770000156,3.514546787999734,6.515099825999641,14.016694821999863,-1.0,6.999708100000134,1.0
79.0,1316.183576104,5.0,6.0,-1.0,-1.0,1.0,0.014714320000166481,1.0492454840000391,1.5505300580002768,3.5102231500000016,6.510718961000293,14.01210213000013,1.0,6.861959624000065,1.0
80.0,1330.1982160200002,1.0,5.0,-1.0,-1.0,1.0,0.013493336000010459,1.0532691529997464,1.554541423000046,3.5139420020000216,7.514286359999915,16.015777657999934,-1.0,7.900031772000148,1.0
81.0,1346.216819338,5.0,6.0,-1.0,-1.0,1.0,0.01381021299994245,1.052696590999858,1.5540886129997489,3.513736991999849,6.514752147999843,14.015785380000125,1.0,6.916491139999835,2.0
82.0,1360.235474241,1.0,2.0,-1.0,-1.0,2.0,0.0136457009998594,1.0527850520002175,1.5539254830000573,3.513624121000248,8.514835993999895,18.016091133999907,1.0,8.849794419999853,2.0
83.0,1378.257814622,2.0,5.0,-1.0,-1.0,2.0,0.01397984900040683,1.0490985460000957,1.5502934860001005,3.5099499370003286,7.511224936000417,16.01199350700017,1.0,8.062956647999727,2.0
84.0,1394.2727470490001,5.0,2.0,-1.0,-1.0,2.0,0.014683822000279179,1.0529529620002904,1.5542035260000375,3.5136978929999714,8.515009423000265,18.0159310060003,-1.0,9.183215159000156,2.0
85.0,1412.291711263,6.0,5.0,-1.0,-1.0,2.0,0.014601757000036741,1.052952810000079,1.5544644279998465,3.5139635809996435,7.514827938000053,16.016034364000006,1.0,8.033356446999733,2.0
86.0,1428.310632116,1.0,6.0,-1.0,-1.0,1.0,0.014196272999924986,1.0526294699998289,1.5539945270002136,3.513537594999889,7.51443448200007,16.01495999200006,-1.0,7.699111062999691,2.0
87.0,1444.328209335,2.0,1.0,-1.0,-1.0,2.0,0.014028010999936669,1.0710387459998856,1.572197603999939,3.514510593000068,7.515587407000112,16.016218827000102,-1.0,7.966362026000297,2.0
88.0,1460.350610614,6.0,5.0,-1.0,-1.0,1.0,0.014116151000052923,1.0498412389997611,1.5512001339998278,3.510628857000029,8.511735124999632,18.01263270699974,1.0,9.063469302000158,2.0
89.0,1478.365825222,1.0,2.0,-1.0,-1.0,1.0,0.01332651899974735,1.0532420399999864,1.5545384890001515,3.5144305929998154,7.514922379999916,16.016027944000143,-1.0,8.100834647999818,2.0
90.0,1494.387681894,5.0,6.0,-1.0,-1.0,1.0,0.01475683900025615,1.0504503360002673,1.5516733050003495,3.511193304000244,6.511874271000124,14.013016882000102,1.0,6.963508338000338,2.0
91.0,1508.4033464689999,1.0,5.0,-1.0,-1.0,2.0,0.013721223000175087,1.0527312359999996,1.5539849159999903,3.5137222630000906,6.514570342000297,14.015290780000214,1.0,6.916275594999661,2.0
92.0,1522.42140611,1.0,2.0,-1.0,-1.0,2.0,0.012831194000227697,1.0533408539999982,1.5546208560003834,3.5143500180001865,6.514812823000284,14.015715907000413,1.0,6.983499771999959,1.0
93.0,1536.4401612620002,5.0,1.0,-1.0,-1.0,1.0,0.013901927000006253,1.0530976230002125,1.5542914500001643,3.50410111400015,7.514759286000299,16.016160301000127,-1.0,9.14936971599991,1.0
94.0,1552.4593447089999,2.0,5.0,-1.0,-1.0,2.0,0.013807377999910386,1.051953250999759,1.5531766649996825,3.5131380449997778,6.513819270000113,14.014811963999819,1.0,6.981859707999774,1.0
95.0,1566.4766512029998,5.0,2.0,-1.0,-1.0,1.0,0.014420510000036302,1.053448944000138,1.5547797019999052,3.514258596000218,7.515020550999907,16.016262996000023,1.0,7.867145190999963,1.0
