trial,trialOnset,leftId,rightId,ratL,ratR,frame,trialOnsetTim,trialSnd1Tim,trialSnd2Tim,trialThinkTime,trialRespTime,trialEnd,choice,choiceTime,primerSound
0.0,170.61739928400038,1.0,5.0,-1.0,-1.0,1.0,0.007505041000513302,1.0518266110002514,1.5530712720001247,3.5123446050001803,3.51270849499997,10.01327194500027,-1.0,3.8478725439999835,2.0
1.0,180.63208328400015,2.0,1.0,-1.0,-1.0,1.0,0.00738124899999093,1.0385724380003012,1.5398991310003112,3.5155283029998827,3.5158706020001773,10.000030645000152,1.0,3.850275951000185,1.0
2.0,190.63323236500037,5.0,6.0,-1.0,-1.0,1.0,0.006546546999743441,1.0387354569993477,1.5400070879995837,3.515801495999767,3.5161987920000684,12.00060552099967,1.0,5.400903391000611,1.0
3.0,202.63502102200073,5.0,6.0,-1.0,-1.0,1.0,0.007172552999691106,1.0379166550001173,1.5391398109995862,3.515008272000159,3.515372316000139,11.016555725999751,1.0,3.800982742999622,2.0
4.0,225.18736046899994,5.0,2.0,-1.0,-1.0,1.0,0.006990015999690513,1.0383947969994551,1.5400120529993728,3.515832093999961,3.5161972059995605,11.000719660999493,-1.0,3.8679220629992415,2.0
5.0,247.72441843400065,6.0,5.0,-1.0,-1.0,2.0,0.007018842999968911,1.0371827660001145,1.5383948939997936,3.514810120999755,3.5151736839998193,11.015970383999957,1.0,3.8664758619997883,1.0
6.0,263.75786988800064,5.0,1.0,-1.0,-1.0,2.0,0.00686698899971816,1.0387068879999788,1.5399783960001514,3.5164033070004734,3.5167783630004124,11.001529252999717,-1.0,3.8522755309995773,1.0
7.0,274.7609361550003,6.0,1.0,-1.0,-1.0,2.0,0.007558635999885155,1.0375084900006186,1.5387925499999255,3.5151027829997474,3.515471474000151,10.015715000000455,-1.0,5.416920378999748,1.0
8.0,284.78179917800026,2.0,6.0,-1.0,-1.0,2.0,0.007946947000164073,1.0508935540001403,1.5511528560000443,3.511714922000465,3.5120884900006786,12.013331592000213,-1.0,3.7972312499996406,2.0
9.0,338.4682800750006,2.0,1.0,-1.0,-1.0,1.0,0.007286490000296908,1.0374200590003966,1.538733726000828,3.515285020000192,3.5156345550003607,10.016042964000007,1.0,3.900026715000422,2.0
10.0,356.0209280880008,5.0,2.0,-1.0,-1.0,2.0,0.006748028000401973,1.0363331090002248,1.5373392789997524,3.5148880449996796,3.5152521159998287,12.015833530000236,1.0,3.834153621999576,2.0
11.0,368.0381865600002,2.0,5.0,-1.0,-1.0,1.0,0.007679872000153409,1.038030188000448,1.5394456310004898,3.515577004000079,3.5161182589999953,12.000309406999804,1.0,3.9344576499997856,1.0
12.0,385.0553639960008,6.0,5.0,-1.0,-1.0,1.0,0.006795890999455878,1.0402926110000408,1.5416014299999006,3.5004749729996547,3.5008388070000365,11.001985492999665,-1.0,4.069022626000333,2.0
13.0,426.1961180070002,1.0,6.0,-1.0,-1.0,1.0,0.007341052999436215,1.0367123239993816,1.5380381889999626,3.5139685459998873,3.5143446590000167,11.015799456999957,-1.0,3.849948194000717,2.0
14.0,437.21321721500044,1.0,6.0,-1.0,-1.0,2.0,0.006754615000318154,1.0379172550001385,1.5390986760003216,3.51593666700046,3.5165016809996814,12.000424384000326,1.0,3.9006631070005824,2.0
15.0,449.2149080770005,5.0,2.0,-1.0,-1.0,1.0,0.006750570999429328,1.037872736999816,1.539158683000096,3.5150599979997423,3.51542352999968,12.01666634799949,-1.0,5.384245461999853,1.0
16.0,461.2331711420002,1.0,2.0,-1.0,-1.0,1.0,0.007304143000510521,1.0376536800004033,1.538875248000295,3.5152588529999775,3.5156234989999575,11.000041189000513,-1.0,3.8833017639999525,1.0
17.0,472.2345180000002,6.0,2.0,-1.0,-1.0,2.0,0.00679568899977312,1.0379029799996715,1.5392129359997853,3.5149593910000476,3.515329572000155,12.000535547000254,1.0,3.883949500000199,2.0
18.0,496.79259344,1.0,6.0,-1.0,-1.0,2.0,0.006839145000412827,1.0491524369999752,1.5504554429999189,3.510077416999593,3.5105576240002847,10.011088811999798,1.0,4.995206587000212,1.0
19.0,521.8732953920007,6.0,2.0,-1.0,-1.0,1.0,0.007164298000134295,1.0382900009999503,1.5395890700001473,3.5158062760001485,3.516295422999974,10.000339848000294,-1.0,3.8180424470001526,1.0
20.0,531.8786711680004,5.0,1.0,-1.0,-1.0,1.0,0.007618042999638419,1.0503557049996743,1.551567724999586,3.511724052000318,3.512090856999748,10.012964272999852,-1.0,4.063942267999664,2.0
21.0,541.8933968410001,2.0,5.0,-1.0,-1.0,1.0,0.007398415000352543,1.0374979430007443,1.5388034030002018,3.5147018890002073,3.515065899000547,11.016181824000341,1.0,3.900184602000081,2.0
22.0,594.5831519890007,6.0,2.0,-1.0,-1.0,1.0,0.0070121549997566035,1.0373746479999681,1.5386448729996118,3.5149015829993004,3.5152699239997673,10.015545462999398,-1.0,3.7998527629997625,2.0
23.0,604.6001995830002,2.0,1.0,-1.0,-1.0,2.0,0.007377194000582676,1.0387737750006636,1.539972341000066,3.5155869340005665,3.5161053250003533,12.000385022000046,-1.0,3.834144013999321,1.0
